https://github.com/Yelp/docker-custodian ,  docker-custodian
https://github.com/konstruktoid/docker-garby ,  docker-garby
https://github.com/spotify/docker-gc ,  docker-gc
https://github.com/rancher/sherdock ,  sherdock
https://github.com/appcelerator-archive/amp ,  AMP
https://github.com/apache/openwhisk ,  Apache OpenWhisk
https://github.com/lambci/docker-lambda ,  Docker-Lambda
https://github.com/bfirsh/funker-example-voting-app ,  Funker
https://github.com/iron-io/functions ,  IronFunctions
https://github.com/openfaas/faas ,  OpenFaaS
https://github.com/grycap/scar ,  SCAR
https://github.com/GoogleContainerTools/container-structure-test ,  Container Structure Test
https://github.com/aelsabbahy/goss/tree/master/extras/dgoss ,  dgoss
https://github.com/zuazo/dockerspec ,  DockerSpec
https://github.com/dockunit/platform ,  Dockunit
https://github.com/inspec/inspec ,  InSpec
https://github.com/apps/pull-dog ,  Pull Dog
https://github.com/alexei-led/pumba ,  Pumba
https://github.com/azukiapp/azk ,  Azk
https://github.com/cortexmedia/Beluga ,  Beluga
https://github.com/docker-exec/dexec ,  dexec
https://github.com/benzaita/dockerized-cli ,  dockerized
https://github.com/CenturyLinkLabs/dray ,  Dray
https://github.com/mattes/fugu ,  FuGu
https://github.com/artsy/hokusai ,  Hokusai
https://github.com/ianmiell/shutit ,  Shutit
https://github.com/subuser-security/subuser ,  subuser
https://github.com/Thomvaill/tads-boilerplate ,  T.A.D.S. boilerplate
https://github.com/christippett/terraform-cloudinit-container-server ,  Terraform cloud-init config
https://github.com/ramitsurana/turbo ,  Turbo
https://github.com/indigo-dc/udocker ,  udocker
https://github.com/Appdynamics/docker-monitoring-extension ,  AppDynamics
https://github.com/sematext/sematext-agent-docker ,  SPM for Docker
https://github.com/cncf/landscape ,  Cloud Native Landscape
https://github.com/cicdops/awesome-ciandcd ,  Awesome CI/CD
https://github.com/docker/awesome-compose ,  Awesome Compose
https://github.com/ramitsurana/awesome-kubernetes ,  Awesome Kubernetes
https://github.com/Friz-zy/awesome-linux-containers ,  Awesome Linux Container
